,day,time,Apartment,max_request,total_DR,requests,response,count,cons,req_index,res_index,rel_index,contri_index,inconv,req_p,res_p,rel_p,contri_p,score
5522,7,03:30:00,25,5,90,55,13,0,52,61,23,37,0,0,62.244897959183675,23.46938775510204,39.784946236559136,0.0,31.374807987711215
5523,7,04:30:00,25,5,90,49,8,0,65,54,16,40,0,0,55.10204081632653,16.3265306122449,43.01075268817204,0.0,28.60983102918587
5524,7,05:30:00,25,5,90,40,22,0,82,44,55,68,0,0,44.89795918367347,56.12244897959184,73.11827956989248,0.0,43.534671933289445
5525,7,06:30:00,25,5,90,71,21,0,87,78,29,58,0,0,79.59183673469387,29.591836734693878,62.365591397849464,0.0,42.8873162168093
5526,7,07:30:00,25,5,90,63,10,0,62,70,15,38,0,0,71.42857142857143,15.306122448979592,40.86021505376344,0.0,31.898727232828616
5527,7,08:30:00,25,5,90,84,43,0,50,93,51,50,0,0,94.89795918367346,52.04081632653061,53.763440860215056,0.0,50.175554092604784
5528,7,09:30:00,25,5,90,86,77,0,53,95,89,71,0,0,96.93877551020408,90.81632653061224,76.34408602150538,0.0,66.02479701558043
5529,7,10:30:00,25,5,90,76,37,0,45,84,48,46,0,0,85.71428571428571,48.97959183673469,49.46236559139785,0.0,46.03906078560456
5530,7,11:30:00,25,5,90,65,32,0,54,72,49,51,0,0,73.46938775510205,50.0,54.83870967741935,0.0,44.57702435813035
5531,7,12:30:00,25,5,90,77,61,0,81,85,79,80,0,0,86.73469387755102,80.61224489795919,86.02150537634408,0.0,63.342111037963576
5532,7,13:30:00,25,5,90,72,46,0,74,80,63,68,0,0,81.63265306122449,64.28571428571429,73.11827956989248,0.0,54.75916172920781
5533,7,14:30:00,25,5,90,87,16,0,58,96,18,38,0,0,97.95918367346938,18.367346938775512,40.86021505376344,0.0,39.296686416502084
5534,7,15:30:00,25,5,90,70,53,0,73,77,75,74,0,0,78.57142857142857,76.53061224489795,79.56989247311827,0.0,58.667983322361195
5535,7,16:30:00,25,5,90,48,25,0,80,53,52,66,0,0,54.08163265306123,53.06122448979592,70.96774193548387,0.0,44.52764976958525
5536,7,17:30:00,25,5,90,43,27,0,78,47,62,70,0,0,47.95918367346939,63.265306122448976,75.26881720430107,0.0,46.62332675005486
5537,7,18:30:00,25,5,90,75,20,0,65,83,26,45,0,0,84.6938775510204,26.53061224489796,48.38709677419355,0.0,39.90289664252798
5538,7,19:30:00,25,5,90,85,29,0,65,94,34,49,0,0,95.91836734693878,34.69387755102041,52.68817204301075,0.0,45.825104235242485
5539,7,20:30:00,25,5,90,81,13,0,44,90,16,30,0,0,91.83673469387755,16.3265306122449,32.25806451612903,0.0,35.10533245556287
5540,7,21:30:00,25,5,90,66,26,0,79,73,39,59,0,0,74.48979591836735,39.795918367346935,63.44086021505376,0.0,44.43164362519201
5541,7,22:30:00,25,5,90,73,24,0,74,81,32,53,0,0,82.65306122448979,32.6530612244898,56.98924731182796,0.0,43.07384244020189
5542,7,23:30:00,25,5,90,58,50,0,58,64,86,72,0,0,65.3061224489796,87.75510204081633,77.41935483870968,0.0,57.6201448321264
5543,8,00:30:00,25,5,90,64,32,0,42,71,50,46,0,0,72.44897959183673,51.02040816326531,49.46236559139785,0.0,43.23293833662497
5544,8,01:30:00,25,5,90,43,22,0,43,47,51,47,0,0,47.95918367346939,52.04081632653061,50.53763440860215,0.0,37.634408602150536
5545,8,02:30:00,25,5,90,64,49,0,50,71,76,63,0,0,72.44897959183673,77.55102040816327,67.74193548387096,0.0,54.435483870967744
5546,8,03:30:00,25,5,90,64,60,0,50,71,93,71,0,0,72.44897959183673,94.89795918367346,76.34408602150538,0.0,60.9227561992539
5547,8,04:30:00,25,5,90,55,17,0,51,61,30,40,0,0,62.244897959183675,30.612244897959183,43.01075268817204,0.0,33.966973886328724
5548,8,05:30:00,25,5,90,58,11,0,49,64,18,33,0,0,65.3061224489796,18.367346938775512,35.483870967741936,0.0,29.78933508887426
5549,8,06:30:00,25,5,90,84,31,0,55,93,36,45,0,0,94.89795918367346,36.734693877551024,48.38709677419355,0.0,45.00493745885451
5550,8,08:30:00,25,5,90,89,71,0,49,98,79,64,0,0,100.0,80.61224489795919,68.81720430107526,0.0,62.35736229975861
5551,8,09:30:00,25,5,90,78,73,0,46,86,93,69,0,0,87.75510204081633,94.89795918367346,74.19354838709677,0.0,64.21165240289665
5552,8,10:30:00,25,5,90,70,43,0,55,77,61,58,0,0,78.57142857142857,62.244897959183675,62.365591397849464,0.0,50.795479482115425
5553,8,11:30:00,25,5,90,52,50,0,77,57,96,86,0,0,58.16326530612245,97.95918367346938,92.47311827956989,0.0,62.148891814790424
5554,8,12:30:00,25,5,90,41,1,0,68,45,2,35,0,0,45.91836734693877,2.0408163265306123,37.634408602150536,0.0,21.39839806890498
5555,8,13:30:00,25,5,90,71,16,0,56,78,22,39,0,0,79.59183673469387,22.448979591836736,41.935483870967744,0.0,35.99407504937459
5556,8,14:30:00,25,5,90,41,31,0,65,45,75,70,0,0,45.91836734693877,76.53061224489795,75.26881720430107,0.0,49.429449199034444
5557,8,15:30:00,25,5,90,85,73,0,88,94,85,86,0,0,95.91836734693878,86.73469387755102,92.47311827956989,0.0,68.78154487601492
5558,8,16:30:00,25,5,90,85,15,0,82,94,17,49,0,0,95.91836734693878,17.346938775510203,52.68817204301075,0.0,41.48836954136493
5559,8,17:30:00,25,5,90,51,14,0,84,56,27,55,0,0,57.142857142857146,27.551020408163264,59.13978494623656,0.0,35.95841562431424
5560,8,18:30:00,25,5,90,61,51,0,81,67,83,82,0,0,68.36734693877551,84.6938775510204,88.17204301075269,0.0,60.30831687513715
5561,8,19:30:00,25,5,90,89,59,0,83,98,66,74,0,0,100.0,67.34693877551021,79.56989247311827,0.0,61.72920781215712
5562,8,20:30:00,25,5,90,85,69,0,62,94,81,71,0,0,95.91836734693878,82.65306122448979,76.34408602150538,0.0,63.72887864823349
5563,8,21:30:00,25,5,90,45,28,0,41,50,62,51,0,0,51.02040816326531,63.265306122448976,54.83870967741935,0.0,42.28110599078341
5564,8,22:30:00,25,5,90,60,34,0,73,66,56,64,0,0,67.34693877551021,57.142857142857146,68.81720430107526,0.0,48.32675005486065
5565,8,23:30:00,25,5,90,54,15,0,51,60,27,39,0,0,61.224489795918366,27.551020408163264,41.935483870967744,0.0,32.67774851876234
5566,9,00:30:00,25,5,90,42,7,0,72,46,16,44,0,0,46.93877551020408,16.3265306122449,47.31182795698925,0.0,27.644283519859556
5567,9,01:30:00,25,5,90,76,53,0,75,84,69,72,0,0,85.71428571428571,70.40816326530613,77.41935483870968,0.0,58.385450954575376
5568,9,02:30:00,25,5,90,52,45,0,76,57,86,81,0,0,58.16326530612245,87.75510204081633,87.09677419354838,0.0,58.25378538512179
5569,9,03:30:00,25,5,90,41,10,0,87,45,24,55,0,0,45.91836734693877,24.489795918367346,59.13978494623656,0.0,32.38698705288567
5570,9,04:30:00,25,5,90,88,29,0,73,97,32,52,0,0,98.9795918367347,32.6530612244898,55.913978494623656,0.0,46.886657888962034
5571,9,05:30:00,25,5,90,74,38,0,62,82,51,56,0,0,83.6734693877551,52.04081632653061,60.215053763440864,0.0,48.98233486943164
5572,9,06:30:00,25,5,90,69,33,0,76,76,47,61,0,0,77.55102040816327,47.95918367346939,65.59139784946237,0.0,47.77540048277376
5573,9,07:30:00,25,5,90,66,3,0,53,73,4,28,0,0,74.48979591836735,4.081632653061225,30.107526881720432,0.0,27.16973886328725
5574,9,08:30:00,25,5,90,65,20,0,72,72,30,51,0,0,73.46938775510205,30.612244897959183,54.83870967741935,0.0,39.73008558262015
5575,9,09:30:00,25,5,90,86,4,0,45,95,4,24,0,0,96.93877551020408,4.081632653061225,25.806451612903224,0.0,31.706714944042133
5576,9,10:30:00,25,5,90,79,23,0,48,87,29,38,0,0,88.77551020408163,29.591836734693878,40.86021505376344,0.0,39.806890498134734
5577,9,11:30:00,25,5,90,75,54,0,80,83,72,76,0,0,84.6938775510204,73.46938775510205,81.72043010752688,0.0,59.97092385341233
5578,9,12:30:00,25,5,90,46,10,0,57,51,21,39,0,0,52.04081632653061,21.428571428571427,41.935483870967744,0.0,28.851217906517448
5579,9,13:30:00,25,5,90,65,9,0,63,72,13,38,0,0,73.46938775510205,13.26530612244898,40.86021505376344,0.0,31.898727232828616
5580,9,14:30:00,25,5,90,88,11,0,75,97,12,43,0,0,98.9795918367347,12.244897959183673,46.236559139784944,0.0,39.36526223392583
5581,9,15:30:00,25,5,90,65,42,0,75,72,64,69,0,0,73.46938775510205,65.3061224489796,74.19354838709677,0.0,53.2422646477946
5582,9,16:30:00,25,5,90,57,40,0,83,63,70,76,0,0,64.28571428571429,71.42857142857143,81.72043010752688,0.0,54.35867895545314
5583,9,17:30:00,25,5,90,89,49,0,62,98,55,58,0,0,100.0,56.12244897959184,62.365591397849464,0.0,54.62201009436033
5584,9,18:30:00,25,5,90,86,68,0,52,95,79,65,0,0,96.93877551020408,80.61224489795919,69.89247311827957,0.0,61.860873381610716
5585,9,19:30:00,25,5,90,79,71,0,80,87,89,84,0,0,88.77551020408163,90.81632653061224,90.3225806451613,0.0,67.4786043449638
5586,9,20:30:00,25,5,90,46,29,0,66,51,63,64,0,0,52.04081632653061,64.28571428571429,68.81720430107526,0.0,46.285933728330036
5587,9,21:30:00,25,5,90,43,16,0,58,47,37,47,0,0,47.95918367346939,37.755102040816325,50.53763440860215,0.0,34.06298003072197
5588,9,22:30:00,25,5,90,47,3,0,88,52,6,47,0,0,53.06122448979592,6.122448979591836,50.53763440860215,0.0,27.43032696949748
5589,9,23:30:00,25,5,90,61,55,0,43,67,90,66,0,0,68.36734693877551,91.83673469387755,70.96774193548387,0.0,57.792955892034236
5590,10,00:30:00,25,5,90,74,34,0,74,82,45,59,0,0,83.6734693877551,45.91836734693877,63.44086021505376,0.0,48.258174237436904
5591,10,01:30:00,25,5,90,46,1,0,55,51,2,28,0,0,52.04081632653061,2.0408163265306123,30.107526881720432,0.0,21.047289883695413
5592,10,02:30:00,25,5,90,89,3,0,74,98,3,38,0,0,100.0,3.061224489795918,40.86021505376344,0.0,35.98035988588984
5593,10,03:30:00,25,5,90,87,73,0,41,96,83,62,0,0,97.95918367346938,84.6938775510204,66.66666666666667,0.0,62.32993197278911
5594,8,07:30:00,25,5,90,88,48,0,89,97,54,71,0,0,98.9795918367347,55.10204081632653,76.34408602150538,0.0,57.60642966864165
5595,1,00:30:00,26,5,90,76,57,0,78,84,75,76,0,0,85.71428571428571,76.53061224489795,81.72043010752688,0.0,60.99133201667763
5596,1,01:30:00,26,5,90,46,12,0,70,51,26,48,0,0,52.04081632653061,26.53061224489796,51.61290322580645,0.0,32.546082949308754
5597,1,02:30:00,26,5,90,60,46,0,47,66,76,61,0,0,67.34693877551021,77.55102040816327,65.59139784946237,0.0,52.622339258283965
5598,1,03:30:00,26,5,90,45,29,0,51,50,64,57,0,0,51.02040816326531,65.3061224489796,61.29032258064516,0.0,44.404213298222516
5599,1,04:30:00,26,5,90,74,18,0,43,82,24,33,0,0,83.6734693877551,24.489795918367346,35.483870967741936,0.0,35.9117840684661
5600,1,05:30:00,26,5,90,71,42,0,83,78,59,71,0,0,79.59183673469387,60.204081632653065,76.34408602150538,0.0,54.03500109721308
5601,1,06:30:00,26,5,90,89,68,0,71,98,76,73,0,0,100.0,77.55102040816327,78.49462365591398,0.0,64.01141101601931
5602,1,07:30:00,26,5,90,44,1,0,54,48,2,28,0,0,48.97959183673469,2.0408163265306123,30.107526881720432,0.0,20.281983761246433
5603,1,08:30:00,26,5,90,40,23,0,73,44,57,65,0,0,44.89795918367347,58.16326530612245,69.89247311827957,0.0,43.23842440201887
5604,1,09:30:00,26,5,90,78,34,0,51,86,43,47,0,0,87.75510204081633,43.87755102040816,50.53763440860215,0.0,45.54257186745666
5605,1,10:30:00,26,5,90,40,12,0,59,44,30,44,0,0,44.89795918367347,30.612244897959183,47.31182795698925,0.0,30.705508009655475
5606,1,11:30:00,26,5,90,63,26,0,47,70,41,44,0,0,71.42857142857143,41.83673469387755,47.31182795698925,0.0,40.144283519859556
5607,1,12:30:00,26,5,90,42,25,0,66,46,59,62,0,0,46.93877551020408,60.204081632653065,66.66666666666667,0.0,43.45238095238095
5608,1,13:30:00,26,5,90,83,26,0,88,92,31,59,0,0,93.87755102040816,31.632653061224488,63.44086021505376,0.0,47.2377660741716
5609,1,14:30:00,26,5,90,47,22,0,81,52,46,63,0,0,53.06122448979592,46.93877551020408,67.74193548387096,0.0,41.935483870967744
5610,1,15:30:00,26,5,90,47,1,0,89,52,2,45,0,0,53.06122448979592,2.0408163265306123,48.38709677419355,0.0,25.87228439763002
5611,1,16:30:00,26,5,90,50,37,0,77,55,74,75,0,0,56.12244897959184,75.51020408163265,80.64516129032258,0.0,53.06945358788676
5612,1,17:30:00,26,5,90,74,23,0,42,82,31,36,0,0,83.6734693877551,31.632653061224488,38.70967741935484,0.0,38.503949967083614
5613,1,18:30:00,26,5,90,57,56,0,70,63,98,84,0,0,64.28571428571429,100.0,90.3225806451613,0.0,63.65207373271889
5614,1,19:30:00,26,5,90,52,22,0,45,57,42,43,0,0,58.16326530612245,42.857142857142854,46.236559139784944,0.0,36.81424182576256
5615,1,20:30:00,26,5,90,73,69,0,62,81,94,78,0,0,82.65306122448979,95.91836734693878,83.87096774193549,0.0,65.61059907834101
5616,1,21:30:00,26,5,90,83,49,0,41,92,59,50,0,0,93.87755102040816,60.204081632653065,53.763440860215056,0.0,51.96126837831907
5617,1,22:30:00,26,5,90,76,68,0,89,84,89,89,0,0,85.71428571428571,90.81632653061224,95.6989247311828,0.0,68.05738424402018
5618,1,23:30:00,26,5,90,78,77,0,89,86,98,93,0,0,87.75510204081633,100.0,100.0,0.0,71.93877551020408
5619,2,00:30:00,26,5,90,52,26,0,63,57,50,56,0,0,58.16326530612245,51.02040816326531,60.215053763440864,0.0,42.34968180820715
5620,2,01:30:00,26,5,90,50,23,0,46,55,46,46,0,0,56.12244897959184,46.93877551020408,49.46236559139785,0.0,38.13089752029844
5621,2,02:30:00,26,5,90,57,31,0,60,63,54,57,0,0,64.28571428571429,55.10204081632653,61.29032258064516,0.0,45.16951942067149
5622,2,03:30:00,26,5,90,63,19,0,87,70,30,58,0,0,71.42857142857143,30.612244897959183,62.365591397849464,0.0,41.10160193109502
5623,2,04:30:00,26,5,90,49,24,0,82,54,48,65,0,0,55.10204081632653,48.97959183673469,69.89247311827957,0.0,43.4935264428352
5624,2,05:30:00,26,5,90,83,24,0,69,92,28,48,0,0,93.87755102040816,28.571428571428573,51.61290322580645,0.0,43.515470704410795
5625,2,06:30:00,26,5,90,79,1,0,65,87,1,33,0,0,88.77551020408163,1.0204081632653061,35.483870967741936,0.0,31.31994733377222
5626,2,07:30:00,26,5,90,78,40,0,45,86,51,48,0,0,87.75510204081633,52.04081632653061,51.61290322580645,0.0,47.85220539828835
5627,2,08:30:00,26,5,90,61,50,0,51,67,81,66,0,0,68.36734693877551,82.65306122448979,70.96774193548387,0.0,55.49703752468729
5628,2,09:30:00,26,5,90,65,48,0,74,72,73,73,0,0,73.46938775510205,74.48979591836735,78.49462365591398,0.0,56.613451832345845
5629,2,10:30:00,26,5,90,83,42,0,72,92,50,61,0,0,93.87755102040816,51.02040816326531,65.59139784946237,0.0,52.62233925828396
5630,2,11:30:00,26,5,90,51,33,0,51,56,64,57,0,0,57.142857142857146,65.3061224489796,61.29032258064516,0.0,45.934825543120475
5631,2,12:30:00,26,5,90,45,34,0,66,50,75,70,0,0,51.02040816326531,76.53061224489795,75.26881720430107,0.0,50.70495940311608
5632,2,13:30:00,26,5,90,84,3,0,57,93,3,30,0,0,94.89795918367346,3.061224489795918,32.25806451612903,0.0,32.554312047399605
5633,2,14:30:00,26,5,90,71,17,0,80,78,23,51,0,0,79.59183673469387,23.46938775510204,54.83870967741935,0.0,39.474983541803816
5634,2,15:30:00,26,5,90,69,61,0,67,76,88,77,0,0,77.55102040816327,89.79591836734694,82.79569892473118,0.0,62.535659425060345
5635,2,16:30:00,26,5,90,86,65,0,56,95,75,65,0,0,96.93877551020408,76.53061224489795,69.89247311827957,0.0,60.8404652183454
5636,2,17:30:00,26,5,90,42,26,0,87,46,61,74,0,0,46.93877551020408,62.244897959183675,79.56989247311827,0.0,47.18839148562651
5637,2,18:30:00,26,5,90,59,55,0,73,65,93,83,0,0,66.3265306122449,94.89795918367346,89.24731182795699,0.0,62.61795040596884
5638,2,19:30:00,26,5,90,77,30,0,53,85,38,45,0,0,86.73469387755102,38.775510204081634,48.38709677419355,0.0,43.474325213956554
5639,2,20:30:00,26,5,90,41,32,0,57,45,78,67,0,0,45.91836734693877,79.59183673469387,72.04301075268818,0.0,49.3883037085802
5640,2,21:30:00,26,5,90,63,61,0,65,70,96,80,0,0,71.42857142857143,97.95918367346938,86.02150537634408,0.0,63.85231511959623
5641,2,22:30:00,26,5,90,79,45,0,45,87,56,50,0,0,88.77551020408163,57.142857142857146,53.763440860215056,0.0,49.92045205178846
5642,2,23:30:00,26,5,90,55,14,0,75,61,25,50,0,0,62.244897959183675,25.510204081632654,53.763440860215056,0.0,35.37963572525784
5643,3,00:30:00,26,5,90,40,2,0,78,44,5,41,0,0,44.89795918367347,5.1020408163265305,44.086021505376344,0.0,23.521505376344088
5644,3,01:30:00,26,5,90,75,48,0,57,83,64,60,0,0,84.6938775510204,65.3061224489796,64.51612903225806,0.0,53.62903225806451
5645,3,02:30:00,26,5,90,68,33,0,60,75,48,54,0,0,76.53061224489795,48.97959183673469,58.064516129032256,0.0,45.89368005266623
5646,3,03:30:00,26,5,90,84,30,0,74,93,35,54,0,0,94.89795918367346,35.714285714285715,58.064516129032256,0.0,47.16919025674786
5647,3,04:30:00,26,5,90,64,49,0,76,71,76,76,0,0,72.44897959183673,77.55102040816327,81.72043010752688,0.0,57.93010752688173
5648,3,05:30:00,26,5,90,63,18,0,80,70,28,54,0,0,71.42857142857143,28.571428571428573,58.064516129032256,0.0,39.516129032258064
5649,3,06:30:00,26,5,90,53,0,0,79,58,0,39,0,0,59.183673469387756,0.0,41.935483870967744,0.0,25.279789335088875
5650,3,07:30:00,26,5,90,68,31,0,71,75,45,58,0,0,76.53061224489795,45.91836734693877,62.365591397849464,0.0,46.20364274742155
5651,3,08:30:00,26,5,90,88,9,0,47,97,10,28,0,0,98.9795918367347,10.204081632653061,30.107526881720432,0.0,34.82280008777705
5652,3,09:30:00,26,5,90,55,23,0,63,61,41,52,0,0,62.244897959183675,41.83673469387755,55.913978494623656,0.0,39.99890278692122
5653,3,10:30:00,26,5,90,62,1,0,68,68,1,34,0,0,69.38775510204081,1.0204081632653061,36.55913978494624,0.0,26.74182576256309
5654,3,11:30:00,26,5,90,57,51,0,61,63,89,75,0,0,64.28571428571429,90.81632653061224,80.64516129032258,0.0,58.93680052666228
5655,3,12:30:00,26,5,90,73,44,0,59,81,60,59,0,0,82.65306122448979,61.224489795918366,63.44086021505376,0.0,51.82960280886548
5656,3,13:30:00,26,5,90,52,36,0,66,57,69,67,0,0,58.16326530612245,70.40816326530613,72.04301075268818,0.0,50.153609831029186
5657,3,14:30:00,26,5,90,79,29,0,87,87,36,61,0,0,88.77551020408163,36.734693877551024,65.59139784946237,0.0,47.775400482773755
5658,3,15:30:00,26,5,90,47,1,0,63,52,2,32,0,0,53.06122448979592,2.0408163265306123,34.40860215053763,0.0,22.377660741716042
5659,3,16:30:00,26,5,90,72,2,0,59,80,2,30,0,0,81.63265306122449,2.0408163265306123,32.25806451612903,0.0,28.982883475971033
5660,3,17:30:00,26,5,90,60,10,0,89,66,16,52,0,0,67.34693877551021,16.3265306122449,55.913978494623656,0.0,34.89686197059469
5661,3,18:30:00,26,5,90,67,63,0,60,74,94,77,0,0,75.51020408163265,95.91836734693878,82.79569892473118,0.0,63.556067588325654
5662,3,19:30:00,26,5,90,42,26,0,62,46,61,61,0,0,46.93877551020408,62.244897959183675,65.59139784946237,0.0,43.69376782971253
5663,3,20:30:00,26,5,90,76,42,0,61,84,55,58,0,0,85.71428571428571,56.12244897959184,62.365591397849464,0.0,51.05058152293175
5664,3,21:30:00,26,5,90,88,51,0,52,97,57,54,0,0,98.9795918367347,58.16326530612245,58.064516129032256,0.0,53.80184331797235
5665,3,22:30:00,26,5,90,53,21,0,59,58,39,49,0,0,59.183673469387756,39.795918367346935,52.68817204301075,0.0,37.91694096993636
5666,3,23:30:00,26,5,90,52,36,0,44,57,69,56,0,0,58.16326530612245,70.40816326530613,60.215053763440864,0.0,47.196620583717355
5667,4,00:30:00,26,5,90,57,8,0,88,63,14,51,0,0,64.28571428571429,14.285714285714286,54.83870967741935,0.0,33.352534562211986
5668,4,01:30:00,26,5,90,87,38,0,86,96,43,64,0,0,97.95918367346938,43.87755102040816,68.81720430107526,0.0,52.6634847487382
5669,4,02:30:00,26,5,90,41,35,0,65,45,85,75,0,0,45.91836734693877,86.73469387755102,80.64516129032258,0.0,53.32455562870309
5670,4,03:30:00,26,5,90,81,3,0,55,90,3,29,0,0,91.83673469387755,3.061224489795918,31.182795698924732,0.0,31.52018872064955
5671,4,04:30:00,26,5,90,50,38,0,73,55,76,74,0,0,56.12244897959184,77.55102040816327,79.56989247311827,0.0,53.31084046521834
5672,4,05:30:00,26,5,90,74,54,0,75,82,72,73,0,0,83.6734693877551,73.46938775510205,78.49462365591398,0.0,58.90937019969279
5673,4,06:30:00,26,5,90,77,21,0,61,85,27,44,0,0,86.73469387755102,27.551020408163264,47.31182795698925,0.0,40.39938556067588
5674,4,07:30:00,26,5,90,69,51,0,85,76,73,79,0,0,77.55102040816327,74.48979591836735,84.94623655913979,0.0,59.246763221417595
5675,4,08:30:00,26,5,90,83,60,0,52,92,72,62,0,0,93.87755102040816,73.46938775510205,66.66666666666667,0.0,58.503401360544224
5676,4,09:30:00,26,5,90,81,63,0,62,90,77,69,0,0,91.83673469387755,78.57142857142857,74.19354838709677,0.0,61.150427913100714
5677,4,10:30:00,26,5,90,78,37,0,59,86,47,53,0,0,87.75510204081633,47.95918367346939,56.98924731182796,0.0,48.17588325652842
5678,4,11:30:00,26,5,90,66,57,0,88,73,86,87,0,0,74.48979591836735,87.75510204081633,93.54838709677419,0.0,63.94832126398947
5679,4,12:30:00,26,5,90,67,61,0,83,74,91,87,0,0,75.51020408163265,92.85714285714286,93.54838709677419,0.0,65.47893350888742
5680,4,13:30:00,26,5,90,50,12,0,65,55,24,44,0,0,56.12244897959184,24.489795918367346,47.31182795698925,0.0,31.98101821373711
5681,4,14:30:00,26,5,90,56,5,0,82,62,8,45,0,0,63.265306122448976,8.16326530612245,48.38709677419355,0.0,29.953917050691246
5682,4,15:30:00,26,5,90,77,30,0,41,85,38,39,0,0,86.73469387755102,38.775510204081634,41.935483870967744,0.0,41.8614219881501
5683,4,16:30:00,26,5,90,67,13,0,63,74,19,41,0,0,75.51020408163265,19.387755102040817,44.086021505376344,0.0,34.745995172262454
5684,4,17:30:00,26,5,90,63,38,0,49,70,60,54,0,0,71.42857142857143,61.224489795918366,58.064516129032256,0.0,47.67939433838052
5685,4,18:30:00,26,5,90,77,9,0,49,85,11,30,0,0,86.73469387755102,11.224489795918368,32.25806451612903,0.0,32.554312047399605
5686,4,19:30:00,26,5,90,74,54,0,45,82,72,58,0,0,83.6734693877551,73.46938775510205,62.365591397849464,0.0,54.87711213517666
5687,4,20:30:00,26,5,90,71,37,0,45,78,52,48,0,0,79.59183673469387,53.06122448979592,51.61290322580645,0.0,46.066491112574056
5688,4,21:30:00,26,5,90,68,38,0,49,75,55,52,0,0,76.53061224489795,56.12244897959184,55.913978494623656,0.0,47.14175992977836
5689,4,22:30:00,26,5,90,42,0,0,49,46,0,24,0,0,46.93877551020408,0.0,25.806451612903224,0.0,18.186306780776825
5690,4,23:30:00,26,5,90,66,11,0,47,73,16,31,0,0,74.48979591836735,16.3265306122449,33.333333333333336,0.0,31.037414965986397
5691,5,00:30:00,26,5,90,63,22,0,83,70,34,58,0,0,71.42857142857143,34.69387755102041,62.365591397849464,0.0,42.12201009436032
5692,5,01:30:00,26,5,90,74,11,0,89,82,14,51,0,0,83.6734693877551,14.285714285714286,54.83870967741935,0.0,38.19947333772218
5693,5,02:30:00,26,5,90,54,25,0,87,60,46,66,0,0,61.224489795918366,46.93877551020408,70.96774193548387,0.0,44.78275181040158
5694,5,03:30:00,26,5,90,80,57,0,56,88,71,63,0,0,89.79591836734694,72.44897959183673,67.74193548387096,0.0,57.49670836076366
5695,5,04:30:00,26,5,90,51,44,0,56,56,86,71,0,0,57.142857142857146,87.75510204081633,76.34408602150538,0.0,55.31051130129471
5696,5,05:30:00,26,5,90,65,17,0,48,72,26,37,0,0,73.46938775510205,26.53061224489796,39.784946236559136,0.0,34.946236559139784
5697,5,06:30:00,26,5,90,64,47,0,43,71,73,58,0,0,72.44897959183673,74.48979591836735,62.365591397849464,0.0,52.32609172701339
5698,5,07:30:00,26,5,90,60,16,0,75,66,26,50,0,0,67.34693877551021,26.53061224489796,53.763440860215056,0.0,36.91024797015581
5699,5,08:30:00,26,5,90,51,44,0,47,56,86,66,0,0,57.142857142857146,87.75510204081633,70.96774193548387,0.0,53.966425279789334
5700,5,09:30:00,26,5,90,43,31,0,61,47,72,66,0,0,47.95918367346939,73.46938775510205,70.96774193548387,0.0,48.09907834101383
5701,5,10:30:00,26,5,90,80,64,0,66,88,80,73,0,0,89.79591836734694,81.63265306122449,78.49462365591398,0.0,62.48079877112136
5702,5,11:30:00,26,5,90,71,42,0,58,78,59,58,0,0,79.59183673469387,60.204081632653065,62.365591397849464,0.0,50.5403774412991
5703,5,12:30:00,26,5,90,41,39,0,72,45,95,83,0,0,45.91836734693877,96.93877551020408,89.24731182795699,0.0,58.02611367127496
5704,5,13:30:00,26,5,90,84,67,0,86,93,79,82,0,0,94.89795918367346,80.61224489795919,88.17204301075269,0.0,65.92056177309632
5705,5,14:30:00,26,5,90,80,47,0,56,88,58,57,0,0,89.79591836734694,59.183673469387756,61.29032258064516,0.0,52.56747860434497
5706,5,15:30:00,26,5,90,66,5,0,48,73,7,27,0,0,74.48979591836735,7.142857142857143,29.032258064516128,0.0,27.666227781435154
5707,5,16:30:00,26,5,90,55,51,0,73,61,92,82,0,0,62.244897959183675,93.87755102040816,88.17204301075269,0.0,61.07362299758613
5708,5,17:30:00,26,5,90,67,11,0,68,74,16,42,0,0,75.51020408163265,16.3265306122449,45.16129032258065,0.0,34.24950625411455
5709,5,18:30:00,26,5,90,51,24,0,53,56,47,50,0,0,57.142857142857146,47.95918367346939,53.763440860215056,0.0,39.716370419135394
5710,5,19:30:00,26,5,90,71,12,0,72,78,16,44,0,0,79.59183673469387,16.3265306122449,47.31182795698925,0.0,35.807548825982
5711,5,20:30:00,26,5,90,86,63,0,54,95,73,63,0,0,96.93877551020408,74.48979591836735,67.74193548387096,0.0,59.792626728110605
5712,5,21:30:00,26,5,90,65,48,0,72,72,73,72,0,0,73.46938775510205,74.48979591836735,77.41935483870968,0.0,56.34463462804477
5713,5,22:30:00,26,5,90,88,70,0,46,97,79,62,0,0,98.9795918367347,80.61224489795919,66.66666666666667,0.0,61.564625850340136
5714,5,23:30:00,26,5,90,71,53,0,43,78,74,58,0,0,79.59183673469387,75.51020408163265,62.365591397849464,0.0,54.366908053543995
5715,6,00:30:00,26,5,90,45,32,0,57,50,71,64,0,0,51.02040816326531,72.44897959183673,68.81720430107526,0.0,48.07164801404433
5716,6,01:30:00,26,5,90,46,17,0,72,51,36,54,0,0,52.04081632653061,36.734693877551024,58.064516129032256,0.0,36.71000658327847
5717,6,02:30:00,26,5,90,77,52,0,58,85,67,62,0,0,86.73469387755102,68.36734693877551,66.66666666666667,0.0,55.4421768707483
